song_name,valence,danceability,energy,tempo,liveness,loudness,speechiness,acousticness,mood
ROCKSTAR (feat. Roddy Ricch),0.497,0.746,0.69,89.977,0.1009999999999999,-7.956,0.1639999999999999,0.247,Calm
Ice Cold,0.0729,0.595,0.627,175.954,0.128,-6.117999999999999,0.162,0.0726,Angry
War,0.239,0.7490000000000001,0.792,144.064,0.109,-4.151,0.0826,0.292,Angry
Cardigan,0.0663,0.747,0.497,142.046,0.138,-6.542000000000001,0.0401,0.248,Calm
Help Me Breathe (feat. Future),0.7,0.802,0.745,152.099,0.105,-6.988,0.475,0.048,Happy
Big Slimes (feat. Gunna & Lil Duke),0.63,0.785,0.687,141.003,0.119,-9.241,0.168,0.0771,Happy
Out Of Love (feat. Internet Money),0.369,0.732,0.654,138.049,0.215,-6.136,0.045,0.102,Angry
Excitement,0.0384,0.474,0.6809999999999999,121.96,0.0972,-3.4730000000000003,0.038,0.0263,Angry
Banana Split (with YNW Melly feat. Lil Durk),0.564,0.743,0.55,141.864,0.162,-6.521,0.436,0.42,Calm
Wait a Minute (feat. Jamie Magruder),0.5760000000000001,0.753,0.557,100.023,0.258,-11.793,0.22,0.0163,Calm
TROLLZ - Alternate Edition (with Nicki Minaj),0.35,0.722,0.502,179.989,0.108,-8.107999999999999,0.206,0.0328,Calm
Bleed,0.391,0.698,0.5720000000000001,71.446,0.154,-7.735,0.198,0.135,Calm
Address It,0.3289999999999999,0.903,0.611,94.525,0.0904,-8.006,0.268,0.109,Angry
Need Me,0.732,0.815,0.5670000000000001,95.034,0.0884,-4.6530000000000005,0.135,0.156,Calm
Execute (with Tank God),0.593,0.743,0.731,144.909,0.108,-6.956,0.345,0.0193,Calm
Pretty Thang,0.629,0.703,0.736,154.946,0.313,-3.779,0.107,0.129,Happy
Reality Check,0.0702,0.542,0.434,120.046,0.178,-11.17,0.0645,0.176,Calm
VACATION,0.47,0.821,0.61,110.973,0.185,-6.22,0.0959,0.0247,Calm
Might Not Give Up (feat. Young Thug),0.245,0.687,0.5920000000000001,178.83,0.2789999999999999,-6.377999999999999,0.225,0.203,Calm
Hatchback,0.332,0.7340000000000001,0.693,78.005,0.225,-6.227,0.0559999999999999,0.0232,Angry
Girls in the Hood,0.8740000000000001,0.821,0.863,180.013,0.0377,-3.159,0.353,0.00824,Happy
Costa Rica (feat. The Kid LAROI) - Remix,0.644,0.89,0.53,127.889,0.106,-9.891,0.362,0.165,Calm
Know My Rights (feat. Lil Baby),0.542,0.789,0.419,117.988,0.123,-9.874,0.157,0.249,Calm
Wash Us In The Blood,0.381,0.67,0.847,137.22,0.304,-4.85,0.409,0.184,Angry
The Woo (feat. 50 Cent & Roddy Ricch),0.286,0.49,0.618,99.7,0.259,-5.655,0.104,0.0221,Angry
Dreamer,0.326,0.534,0.6679999999999999,119.965,0.191,-4.55,0.0351,0.0975,Angry
FOCUSED,0.31,0.8909999999999999,0.535,140.03,0.132,-10.91,0.386,0.311,Calm
3 Headed Goat (feat. Lil Baby & Polo G),0.444,0.8370000000000001,0.482,143.01,0.0991,-8.607999999999999,0.365,0.268,Calm
Tommy Lee (feat. Post Malone),0.634,0.457,0.621,85.359,0.0944,-5.922999999999999,0.138,0.218,Happy
GO (feat. Juice WRLD),0.5720000000000001,0.544,0.7440000000000001,73.699,0.336,-5.007,0.0889,0.185,Calm
Secret (feat. Summer Walker),0.504,0.727,0.496,130.061,0.0987,-10.386,0.178,0.0893,Calm
Rounds (feat. Fivio Foreign),0.145,0.75,0.502,140.016,0.237,-6.589,0.0795,0.0142,Calm
Hate The Other Side (with Marshmello & The Kid Laroi),0.647,0.701,0.65,90.00299999999999,0.1119999999999999,-6.313,0.104,0.291,Happy
Lightbeam (feat. NoCap),0.318,0.809,0.772,152.07,0.166,-3.513,0.0709,0.0304,Angry
5 Hooks,0.56,0.552,0.861,86.639,0.3879999999999999,-4.114,0.243,0.125,Calm
The Climb Back,0.287,0.61,0.569,81.40899999999999,0.337,-9.447,0.345,0.0398,Calm
Too Hotty,0.159,0.889,0.3979999999999999,129.993,0.104,-7.183,0.204,0.19,Sad
Walking Ticket,0.3279999999999999,0.928,0.552,143.998,0.114,-6.769,0.357,0.00166,Calm
Key to the Streets (feat. Migos & Trouble),0.294,0.768,0.687,140.064,0.113,-5.454,0.113,0.123,Angry
Work.,0.52,0.973,0.434,121.979,0.128,-11.133,0.17,0.102,Calm
TKN (feat. Travis Scott),0.485,0.7759999999999999,0.509,94.634,0.115,-6.266,0.467,0.192,Calm
Motorcycle Patches,0.436,0.868,0.657,162.86700000000002,0.0995,-4.853,0.113,0.0158,Calm
Medulla,0.4679999999999999,0.735,0.784,177.00599999999997,0.0968,-6.352,0.319,0.00315,Calm
Rover (feat. Lil Tecca),0.7390000000000001,0.532,0.593,143.858,0.2789999999999999,-7.859,0.1989999999999999,0.413,Calm
Codeine (feat. Gunna),0.899,0.969,0.604,126.988,0.105,-6.305,0.118,0.0922,Happy
JUMP (feat. YoungBoy Never Broke Again),0.966,0.8959999999999999,0.72,140.1,0.252,-6.2620000000000005,0.355,0.1689999999999999,Happy
MET GALA,0.956,0.873,0.5770000000000001,117.089,0.111,-9.151,0.271,0.353,Calm
Recap (feat. Don Toliver),0.6,0.838,0.609,127.963,0.0983,-5.1610000000000005,0.0502,0.231,Happy
Both Sides (feat. Lil Baby),0.183,0.8340000000000001,0.608,160.016,0.107,-5.176,0.163,0.0080299999999999,Angry
Fox 5 (feat. Gunna),0.852,0.976,0.546,119.981,0.0945,-6.854,0.26,0.0466,Calm
Safety First,0.0683,0.926,0.555,137.983,0.1,-8.416,0.105,0.00215,Calm
"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",0.517,0.76,0.755,101.993,0.0909,-4.735,0.19,0.0163,Calm
Level Up!,0.1669999999999999,0.778,0.419,148.065,0.132,-10.313,0.148,0.0436,Calm
Show Me Respect,0.679,0.971,0.368,110.973,0.091,-11.462,0.432,0.349,Calm
"The Plan - From the Motion Picture ""TENET""",0.0363,0.433,0.4429999999999999,79.903,0.1169999999999999,-10.568,0.0361,0.0922,Calm
Why You Mad?,0.422,0.8440000000000001,0.616,140.056,0.0637,-10.648,0.128,0.262,Calm
Fidget,0.9,0.911,0.492,144.94,0.0924,-8.065,0.215,0.11,Calm
Status (feat. Lil Uzi Vert),0.687,0.951,0.72,134.033,0.0998,-4.467,0.302,0.0406,Happy
Spend It (feat. Young Thug),0.628,0.88,0.763,140.077,0.158,-4.378,0.0762,0.0235,Happy
Going Nowhere,0.4029999999999999,0.64,0.818,140.12,0.13,-1.999,0.26,0.0148,Calm
Mood (feat. iann dior),0.7559999999999999,0.7,0.722,90.989,0.272,-3.5580000000000003,0.0369,0.221,Happy
Pesos,0.255,0.7759999999999999,0.503,129.97799999999998,0.126,-10.749,0.044,0.00342,Calm
Respect It (with Hit-Boy feat. Young Thug),0.417,0.703,0.7170000000000001,77.016,0.285,-6.035,0.23,0.0693,Calm
Don Life (feat. Lil Wayne),0.4679999999999999,0.626,0.7759999999999999,97.934,0.217,-4.9510000000000005,0.231,0.0736,Calm
"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",0.53,0.711,0.838,80.024,0.0898,-3.553,0.122,0.00607,Calm
"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",0.425,0.948,0.63,100.032,0.0737,-7.011,0.2189999999999999,0.00647,Calm
"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",0.379,0.6940000000000001,0.6970000000000001,89.96600000000001,0.0821,-7.372999999999999,0.0379,0.162,Angry
Block (feat. Trippie Redd & StaySolidRocky),0.726,0.432,0.642,78.37899999999999,0.156,-5.408,0.337,0.216,Happy
Said Sum (feat. City Girls & DaBaby) - Remix,0.298,0.913,0.625,126.915,0.125,-6.901,0.3339999999999999,0.0168,Angry
When You Down (with Polo G feat. Lil Durk),0.308,0.514,0.634,76.181,0.13,-6.513999999999999,0.3829999999999999,0.235,Angry
WRONG (feat. Lil Mosey),0.3339999999999999,0.389,0.768,90.146,0.119,-4.765,0.256,0.038,Angry
MAYBE,0.156,0.606,0.532,89.079,0.292,-4.833,0.0777,0.00554,Calm
Cafeteria (feat. Gunna),0.581,0.696,0.672,139.991,0.368,-5.505,0.0875,0.131,Calm
Dead Beat Freestyle,0.7709999999999999,0.731,0.48,89.89399999999999,0.154,-9.169,0.374,0.373,Calm
THICK,0.591,0.87,0.752,145.118,0.2689999999999999,-6.615,0.372,0.0352,Calm
Many Men,0.281,0.635,0.7929999999999999,77.594,0.113,-4.333,0.0322,0.000647,Angry
Snitches & Rats (feat. Young Nudy),0.494,0.821,0.6709999999999999,145.953,0.0972,-5.893,0.18,0.00843,Calm
Don’t Stop (feat. Young Thug),0.544,0.933,0.757,137.993,0.135,-3.212,0.1169999999999999,0.0018399999999999,Calm
Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],0.384,0.8320000000000001,0.5489999999999999,140.045,0.11,-8.259,0.0602,0.168,Calm
Outta Time (feat. Drake),0.3379999999999999,0.7140000000000001,0.5820000000000001,92.819,0.0774,-7.272,0.0808,0.0129,Calm
Bitch From Da Souf,0.352,0.82,0.433,150.071,0.1689999999999999,-7.251,0.242,0.0203,Calm
Sittin In My Car (feat. Fabolous & A Boogie Wit da Hoodie),0.452,0.7659999999999999,0.684,90.057,0.0636,-6.013999999999999,0.217,0.0912,Calm
Whoopty,0.778,0.7140000000000001,0.609,140.20600000000002,0.126,-7.683,0.17,0.1939999999999999,Happy
Sanctuary,0.374,0.528,0.77,169.86,0.151,-9.256,0.363,0.067,Angry
Papi Chulo,0.307,0.866,0.563,127.954,0.0889,-6.964,0.108,0.185,Calm
Deep Reverence (feat. Nipsey Hussle),0.265,0.631,0.848,91.879,0.379,-4.839,0.31,0.138,Angry
awakening,0.387,0.769,0.526,93.022,0.0675,-11.128,0.134,0.296,Calm
PRACTICE,0.308,0.8490000000000001,0.536,141.964,0.126,-7.307,0.349,0.0239,Calm
Bankroll,0.83,0.8690000000000001,0.6829999999999999,120.949,0.0763,-5.063,0.207,0.2189999999999999,Happy
Last Call,0.257,0.732,0.4589999999999999,133.067,0.0818,-10.524,0.193,0.144,Calm
Out Of Love (feat. Internet Money),0.358,0.732,0.636,138.061,0.241,-6.162000000000001,0.0497,0.0847,Angry
Spicy (feat. Post Malone),0.118,0.782,0.51,99.993,0.115,-5.724,0.0419,0.143,Calm
Real Life (feat. Roddy Ricch & Mustard),0.32,0.733,0.633,97.078,0.149,-6.055,0.0919,0.0687,Angry
Powder Blue (feat. Gunna),0.838,0.813,0.5529999999999999,155.02200000000002,0.2339999999999999,-7.198,0.1,0.152,Calm
Double R (feat. Lil Durk),0.325,0.755,0.625,86.51899999999999,0.215,-7.702000000000001,0.0518,0.0362,Angry
Tyler Herro,0.775,0.794,0.7559999999999999,123.066,0.247,-7.16,0.136,0.11,Happy
Back to the Streets (feat. Jhené Aiko),0.562,0.865,0.792,101.985,0.107,-4.207,0.0677,0.168,Calm
Hell Rain (feat. Lil Wayne and HoodyBaby),0.2739999999999999,0.76,0.507,114.854,0.105,-9.933,0.0875,0.203,Calm
No Honorable Mention (feat. Quavo and Lil Mosey),0.469,0.718,0.643,156.039,0.124,-6.939,0.216,0.0876,Calm
Never Change (feat. Future),0.613,0.345,0.7490000000000001,154.984,0.187,-6.065,0.163,0.121,Happy
Losses,0.2269999999999999,0.848,0.457,100.018,0.115,-10.118,0.293,0.153,Calm
Like Me (feat. iann dior),0.6459999999999999,0.902,0.462,103.984,0.094,-7.945,0.0979,0.19,Calm
Sangria (feat. Denzel Curry),0.507,0.883,0.6729999999999999,100.022,0.13,-8.089,0.3,0.057,Calm
Situation,0.7140000000000001,0.482,0.634,139.046,0.204,-7.971,0.0847,0.261,Happy
OUTSIDE,0.221,0.8009999999999999,0.442,119.964,0.0946,-10.382,0.162,0.0412,Calm
PICASSO,0.236,0.787,0.545,139.83700000000002,0.178,-6.226,0.402,0.155,Calm
Wish Wish (feat. Cardi B & 21 Savage),0.853,0.861,0.6659999999999999,145.041,0.272,-5.18,0.3429999999999999,0.00218,Happy
Adderall (Corvette Corvette),0.713,0.913,0.391,141.05,0.0666,-11.158,0.368,0.272,Calm
TRAGIC (feat. Youngboy Never Broke Again & Internet Money),0.3879999999999999,0.779,0.642,82.363,0.2,-6.321000000000001,0.1159999999999999,0.0383,Angry
Stripes Like Burberry,0.706,0.758,0.574,144.08100000000002,0.144,-7.832999999999999,0.217,0.216,Calm
She Never Been To Pluto,0.221,0.8270000000000001,0.615,132.996,0.307,-5.879,0.222,0.0159,Angry
Million Dollar Play,0.585,0.8390000000000001,0.502,150.07,0.115,-5.886,0.3979999999999999,0.11,Calm
Move On,0.349,0.31,0.722,86.693,0.345,-5.348,0.0813,0.287,Angry
Cry Baby (feat. DaBaby),0.616,0.957,0.437,130.058,0.2189999999999999,-7.882000000000001,0.359,0.00402,Calm
Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,0.623,0.733,0.743,150.024,0.261,-5.045,0.371,0.00494,Happy
Say (All I Need),0.31,0.5479999999999999,0.742,122.007,0.153,-5.7410000000000005,0.0498,0.0184,Angry
King Kunta,0.489,0.884,0.657,107.059,0.154,-4.569,0.0977,0.00589,Calm
HiiiPower,0.5379999999999999,0.695,0.8270000000000001,81.024,0.283,-5.742000000000001,0.282,0.179,Calm
No Role Modelz,0.4629999999999999,0.6920000000000001,0.521,100.45,0.0565,-8.465,0.33,0.301,Calm
For Sale? - Interlude,0.276,0.301,0.6859999999999999,79.036,0.121,-8.36,0.0831,0.442,Angry
The Spiteful Chant,0.3339999999999999,0.596,0.7829999999999999,127.018,0.181,-4.356,0.0313,0.0506,Angry
Wesley's Theory,0.507,0.509,0.787,114.449,0.26,-6.754,0.265,0.359,Calm
These Walls,0.373,0.752,0.489,108.005,0.2019999999999999,-5.233,0.1369999999999999,0.11,Calm
Mixtape (feat. Young Thug & Lil Yachty),0.126,0.838,0.43,126.981,0.0977,-5.867999999999999,0.281,0.0498,Calm
i,0.897,0.755,0.884,121.927,0.248,-5.296,0.0638,0.0208,Happy
The Recipe - Bonus Track,0.507,0.759,0.782,131.04,0.35,-6.975,0.0741,0.000589,Calm
Deja Vu,0.5710000000000001,0.7,0.873,84.023,0.2289999999999999,-1.88,0.208,0.208,Calm
Ultimate,0.75,0.493,0.826,112.872,0.252,-3.1060000000000003,0.311,0.095,Happy
Back On Road,0.753,0.833,0.6729999999999999,148.019,0.136,-6.981,0.315,0.3289999999999999,Happy
Gucci Please,0.222,0.8959999999999999,0.471,147.98,0.086,-7.324,0.22,0.00297,Calm
Control - Tribute to Big Sean Kendrick Lamar and Jay Electronica,0.8109999999999999,0.474,0.752,85.516,0.0453,-10.677,0.358,0.109,Happy
Money Trees,0.344,0.716,0.531,71.994,0.2239999999999999,-7.355,0.122,0.0703,Calm
Blessings,0.15,0.79,0.621,118.895,0.122,-7.633999999999999,0.275,0.3329999999999999,Angry
I Know,0.267,0.733,0.3339999999999999,119.935,0.1159999999999999,-11.314,0.0811,0.327,Sad
The Next Episode,0.309,0.922,0.909,95.295,0.0856,-2.4290000000000003,0.27,0.0281,Angry
Still D.R.E.,0.527,0.816,0.775,93.431,0.0543,-3.323,0.2339999999999999,0.16,Calm
One Of Them (feat. Big Sean),0.325,0.597,0.7240000000000001,110.012,0.111,-7.763999999999999,0.0487,0.00268,Angry
Calm Down,0.409,0.537,0.624,102.315,0.1159999999999999,-8.794,0.325,0.000175,Calm
44 Bars,0.313,0.728,0.628,94.128,0.198,-8.83,0.319,0.351,Angry
The Jam,0.375,0.8140000000000001,0.589,149.08,0.114,-7.762,0.324,0.0145,Calm
Gold Gated Villa (feat. C Dot Castro),0.419,0.7809999999999999,0.579,132.041,0.147,-10.163,0.414,0.019,Calm
pick up the phone,0.4589999999999999,0.706,0.716,136.904,0.316,-4.263,0.0768,0.115,Calm
Rigamortus,0.628,0.52,0.807,178.012,0.1989999999999999,-6.281000000000001,0.409,0.24,Happy
Backseat Freestyle,0.6459999999999999,0.546,0.6509999999999999,77.878,0.235,-7.601,0.3,0.000739,Happy
Vice City (feat. Black Hippy),0.511,0.8440000000000001,0.5529999999999999,114.939,0.0816,-7.284,0.356,0.156,Calm
No More Interviews,0.5589999999999999,0.616,0.818,98.274,0.141,-4.883,0.272,0.291,Calm
Fragile,0.6729999999999999,0.715,0.4679999999999999,194.902,0.125,-7.664,0.147,0.0994,Calm
Retro [ROUGH],0.304,0.868,0.636,109.954,0.1119999999999999,-5.691,0.0391,0.233,Angry
II. Zealots Of Stockholm [Free Information],0.0909,0.241,0.429,74.01899999999999,0.272,-10.901,0.0834,0.103,Calm
Immortal,0.266,0.7440000000000001,0.43,92.039,0.126,-10.604,0.309,0.455,Calm
Need Jesus,0.222,0.8640000000000001,0.6709999999999999,121.035,0.132,-7.678,0.4579999999999999,0.1939999999999999,Angry
What If It Was Me,0.184,0.618,0.472,180.03099999999998,0.16,-8.683,0.31,0.371,Calm
The Pound (Intro),0.495,0.685,0.868,117.141,0.131,-8.458,0.303,0.145,Calm
Ill Mind of Hopsin 8,0.71,0.743,0.787,126.98,0.0553,-4.863,0.348,0.4029999999999999,Happy
Ill Mind of Hopsin 7,0.331,0.642,0.7909999999999999,93.015,0.119,-3.859,0.322,0.0515,Angry
RAW (backwards) [feat. Zacari],0.431,0.5670000000000001,0.72,142.899,0.344,-7.285,0.34,0.0844,Calm
God's a Girl?,0.185,0.7559999999999999,0.505,129.97,0.163,-10.862,0.4639999999999999,0.129,Calm
Evil Genius (feat. Teedra Moses & JaVonté),0.206,0.537,0.495,131.673,0.109,-10.521,0.0622,0.1369999999999999,Calm
Womanogamy,0.21,0.698,0.415,137.019,0.178,-9.702,0.369,0.315,Calm
Bone Marrow (feat. Danny Seth),0.691,0.685,0.713,151.97299999999998,0.262,-6.695,0.203,0.0989,Happy
Moves,0.354,0.8079999999999999,0.534,75.5,0.136,-6.122999999999999,0.283,0.0417,Calm
Drippin',0.347,0.947,0.602,103.961,0.0921,-7.275,0.0744,0.0515,Angry
Buried Alive,0.513,0.755,0.83,139.9,0.298,-6.494,0.0613,0.0916,Calm
Under Pressure,0.563,0.701,0.856,83.98200000000001,0.106,-5.465,0.2189999999999999,0.239,Calm
Nikki,0.573,0.669,0.74,97.99,0.152,-7.548999999999999,0.0354,0.0703,Calm
Consuela,0.1969999999999999,0.78,0.527,112.03,0.118,-6.937,0.0402,0.0206,Calm
I Got the Juice,0.6940000000000001,0.662,0.7959999999999999,122.949,0.139,-7.9,0.212,0.168,Happy
Paradise - Extended,0.22,0.802,0.64,127.976,0.111,-5.506,0.2789999999999999,0.0426,Angry
"Bitch, Don’t Kill My Vibe - Remix",0.123,0.631,0.7909999999999999,133.672,0.226,-5.776,0.2269999999999999,0.0545,Angry
The Recipe (Black Hippy Remix) - Bonus Track,0.628,0.723,0.758,131.05100000000002,0.357,-7.303,0.148,0.000588,Happy
P&P 1.5,0.593,0.55,0.6920000000000001,146.453,0.198,-7.438,0.369,0.299,Calm
Barbed Wire,0.325,0.613,0.843,102.968,0.0917,-8.343,0.186,0.0152,Angry
Michael Jordan,0.522,0.713,0.8029999999999999,153.987,0.129,-5.311,0.287,0.0759,Calm
High For Hours,0.684,0.87,0.446,95.518,0.16,-9.818,0.424,0.449,Calm
In the Running,0.5329999999999999,0.568,0.905,117.885,0.0839,-4.96,0.377,0.3979999999999999,Calm
Pull Up,0.3929999999999999,0.622,0.7040000000000001,97.353,0.139,-5.384,0.0535,0.15,Angry
Halfway Off The Balcony,0.149,0.562,0.74,125.119,0.125,-8.371,0.245,0.248,Angry
Owe Me,0.4039999999999999,0.62,0.609,142.042,0.115,-8.831,0.145,0.44,Calm
Greens,0.389,0.745,0.759,138.01,0.073,-4.039,0.21,0.3229999999999999,Angry
For You Only,0.1989999999999999,0.6659999999999999,0.609,93.109,0.0747,-6.393,0.0509,0.1,Angry
Detroit Vs. Everybody,0.304,0.531,0.759,175.89,0.318,-7.002000000000001,0.387,0.0706,Angry
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),0.619,0.722,0.687,128.013,0.0462,-5.189,0.0556,0.00949,Happy
Battle Scars,0.494,0.517,0.8109999999999999,168.269,0.105,-4.526,0.286,0.186,Calm
Little Weapon (feat. Bishop G & Nikki Jean),0.336,0.723,0.8079999999999999,109.958,0.196,-6.32,0.203,0.0746,Angry
Promise,0.687,0.903,0.476,120.002,0.108,-7.744,0.109,0.0495,Calm
I Just Know,0.672,0.925,0.504,130.124,0.1369999999999999,-2.98,0.0972,0.213,Calm
Poetic Justice,0.647,0.779,0.5720000000000001,135.95600000000002,0.246,-9.985,0.3779999999999999,0.157,Calm
How Much A Dollar Cost,0.3339999999999999,0.624,0.7290000000000001,87.948,0.135,-4.747,0.198,0.415,Angry
"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",0.292,0.741,0.562,180.06799999999998,0.0751,-5.474,0.165,0.172,Calm
False Advertisement,0.0537,0.753,0.529,126.965,0.273,-7.712000000000001,0.105,0.00427,Calm
HUMBLE.,0.418,0.907,0.591,149.99200000000002,0.0897,-7.507000000000001,0.105,0.000359,Calm
Everybody,0.763,0.885,0.936,110.011,0.0703,-5.879,0.0894,0.148,Happy
FOR MY PEOPLE,0.196,0.6509999999999999,0.6990000000000001,101.009,0.114,-6.642,0.183,0.103,Angry
DEVASTATED,0.489,0.83,0.568,123.001,0.318,-7.246,0.0731,0.0858,Calm
"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",0.478,0.649,0.903,96.992,0.201,-4.597,0.401,0.239,Calm
LEGENDARY (feat. J. Cole),0.425,0.715,0.654,81.94,0.0878,-5.412999999999999,0.181,0.193,Calm
FEEL.,0.5529999999999999,0.746,0.7979999999999999,109.968,0.139,-8.382,0.349,0.1369999999999999,Calm
LOYALTY. FEAT. RIHANNA.,0.419,0.6579999999999999,0.535,110.684,0.2,-8.982999999999999,0.0573,0.0265,Calm
LUST.,0.5660000000000001,0.6779999999999999,0.562,94.241,0.104,-9.197,0.508,0.193,Calm
LOVE. FEAT. ZACARI.,0.779,0.8,0.585,126.058,0.153,-7.343,0.0924,0.264,Calm
GOD.,0.205,0.706,0.557,132.98,0.276,-5.8,0.0813,0.0347,Calm
Slave,0.255,0.83,0.7070000000000001,122.986,0.144,-7.426,0.048,0.0445,Angry
Mos Definitely,0.732,0.604,0.872,64.331,0.121,-4.01,0.288,0.0978,Happy
AfricAryaN,0.356,0.529,0.8,104.058,0.0858,-7.025,0.166,0.155,Angry
That's All She Wrote (feat. Eminem),0.357,0.496,0.785,170.02,0.0941,-3.472,0.306,0.0328,Angry
Kings Never Die,0.0593,0.7709999999999999,0.8959999999999999,112.505,0.204,-5.289,0.129,0.0275,Angry
Mode,0.2189999999999999,0.516,0.95,97.542,0.0675,-2.373,0.205,0.0478,Angry
Phenomenal,0.0471,0.64,0.841,121.075,0.0457,-2.426,0.0466,0.153,Angry
Grindin',0.32,0.677,0.732,110.085,0.0907,-6.86,0.171,0.1939999999999999,Angry
Stop Me,0.4539999999999999,0.5589999999999999,0.733,176.08900000000003,0.08,-7.256,0.217,0.126,Calm
Zeus,0.264,0.6759999999999999,0.67,139.847,0.3339999999999999,-6.715,0.296,0.0564,Angry
Warm Up,0.129,0.5579999999999999,0.479,127.791,0.1119999999999999,-7.237999999999999,0.144,0.148,Calm
Worldwide Choppers,0.362,0.746,0.853,130.028,0.376,-4.452,0.13,0.00285,Angry
Body of Work (feat. Troi & Terrace Martin),0.355,0.7020000000000001,0.614,119.994,0.186,-6.502999999999999,0.106,0.0822,Angry
Deliver,0.132,0.7090000000000001,0.638,119.876,0.157,-6.919,0.0368,0.00624,Angry
Dopamine Lit (Intro),0.611,0.913,0.6459999999999999,114.965,0.33,-6.848,0.0985,0.0107,Happy
Real,0.16,0.7140000000000001,0.861,135.033,0.21,-6.077999999999999,0.1889999999999999,0.268,Angry
Golden Ticket,0.107,0.615,0.563,125.957,0.118,-8.124,0.238,0.00734,Calm
Hood Politics,0.369,0.731,0.6609999999999999,87.912,0.12,-6.562,0.376,0.145,Angry
Good Morning,0.575,0.5770000000000001,0.6459999999999999,169.769,0.17,-5.902,0.13,0.0913,Calm
Stronger,0.483,0.625,0.726,103.98,0.318,-7.731,0.155,0.00728,Calm
Homecoming,0.905,0.679,0.754,86.993,0.126,-6.965,0.186,0.3229999999999999,Happy
I'm In It,0.45,0.485,0.604,170.33700000000002,0.0668,-4.591,0.345,0.141,Calm
Heartless,0.654,0.79,0.647,87.999,0.248,-5.983,0.136,0.0515,Happy
Amazing,0.496,0.588,0.5539999999999999,146.13299999999998,0.0619,-8.406,0.0545,0.216,Calm
Love Lockdown,0.1119999999999999,0.76,0.524,119.603,0.1119999999999999,-7.67,0.0323,0.0542,Calm
On The Real,0.2689999999999999,0.818,0.568,135.722,0.0831,-8.327,0.231,0.0997,Calm
The Game & Skrillex: El Chapo,0.591,0.754,0.909,126.994,0.281,-3.323,0.23,0.138,Calm
Blessed,0.44,0.723,0.561,180.09599999999998,0.0884,-6.525,0.245,0.0285,Calm
Fed Up,0.372,0.742,0.8440000000000001,141.93200000000002,0.1169999999999999,-6.044,0.2269999999999999,0.28,Angry
Bad Guy,0.188,0.83,0.405,147.07,0.241,-8.484,0.411,0.0158,Calm
Mad High,0.5329999999999999,0.772,0.737,149.951,0.206,-7.648,0.2,0.0189,Calm
Savage Mode,0.0708,0.782,0.359,143.041,0.106,-9.335,0.283,0.1989999999999999,Sad
Martyrs,0.2019999999999999,0.619,0.607,97.899,0.113,-9.483,0.316,0.206,Angry
Soul,0.265,0.823,0.5329999999999999,130.02100000000002,0.0905,-3.762,0.0671,0.0656,Calm
Still Cold / Pathway Private,0.0813,0.762,0.41,100.047,0.157,-11.979,0.0551,0.278,Calm
"Under Their Radar, Over Their Heads feat. J-Rome",0.775,0.675,0.7,128.934,0.0977,-7.57,0.213,0.307,Happy
Luving U,0.149,0.524,0.4679999999999999,121.874,0.1119999999999999,-9.73,0.223,0.099,Calm
Loyal to the Soil (feat. Lil Wayne),0.28,0.617,0.579,118.477,0.0777,-7.093999999999999,0.452,0.439,Calm
